commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_modificados	unit_tests_modificados	codigo_modificados	otro_modificados
2320465150f9b748a4be0943dd5b803da5c8cbbf	"2009-04-07 17:25:46 -0500"	1239143146	0	0	0	0
36d08ab0401955537a34219719f8077c7e48b3ac	"2009-04-07 17:26:30 -0500"	1239143190	0	0	0	0
d01f968ae23618691708aa71257f157f1a5e8ff7	"2009-04-08 07:42:37 -0500"	1239194557	0	0	0	1
1dbf0bb209d0de47075b2a43956f4592a98d797b	"2009-04-08 21:58:42 -0500"	1239245922	0	4	5	3
ea2079f641b0b7e05d960ec19f56c4583a400de8	"2009-04-09 21:46:30 +0200"	1239306390	0	0	0	1
a1b4951743c93a38f68d256b5f6e2b54290bc2d8	"2009-04-10 23:16:39 +0200"	1239398199	0	0	0	1
62a1a936de68597f1b2bb33ac8727a4247fd3e83	"2009-04-11 10:31:18 -0500"	1239463878	0	1	2	4
7dd6b6e0df1ee1f986749eae5448d559d88380ad	"2009-04-11 22:57:09 +0200"	1239483429	0	0	0	0
ffcbc3acd832cab7f16270047ab50131400f7323	"2009-04-13 12:34:40 +0200"	1239618880	0	1	0	0
c4f425b1b6fb523eddc4e81f5cb503ad420d4e15	"2009-04-13 14:05:27 -0500"	1239649527	0	1	3	6
b2bb85a1ef70110f7b7ab0cc5b718fd2fd5da56d	"2009-04-13 14:24:26 -0500"	1239650666	0	1	3	7
